#,Date ,GMT-08:00,"Temp, °F","Batt, V (LGR S/N: 2290855, SEN S/N: 2290855)"
3106,2015/2/17,5:00:00 PM,61.248,3.54
3107,2015/2/17,5:15:00 PM,61.119,3.54
3108,2015/2/17,5:30:00 PM,61.162,3.54
3109,2015/2/17,5:45:00 PM,61.248,3.54
3110,2015/2/17,6:00:00 PM,61.248,3.54
3111,2015/2/17,6:15:00 PM,61.248,3.54
3112,2015/2/17,6:30:00 PM,61.248,3.54
3113,2015/2/17,6:45:00 PM,61.248,3.54
3114,2015/2/17,7:00:00 PM,61.205,3.54
3115,2015/2/17,7:15:00 PM,61.119,3.54
3116,2015/2/17,7:30:00 PM,61.075,3.54
3117,2015/2/17,7:45:00 PM,61.032,3.54
3118,2015/2/17,8:00:00 PM,60.991,3.51
3119,2015/2/17,8:15:00 PM,60.948,3.54
3120,2015/2/17,8:30:00 PM,60.904,3.54
3121,2015/2/17,8:45:00 PM,60.861,3.54
3122,2015/2/17,9:00:00 PM,60.818,3.54
3123,2015/2/17,9:15:00 PM,60.733,3.54
3124,2015/2/17,9:30:00 PM,60.733,3.54
3125,2015/2/17,9:45:00 PM,60.647,3.54
3126,2015/2/17,10:00:00 PM,60.647,3.54
3127,2015/2/17,10:15:00 PM,60.604,3.54
3128,2015/2/17,10:30:00 PM,60.604,3.54
3129,2015/2/17,10:45:00 PM,60.561,3.54
3130,2015/2/17,11:00:00 PM,60.561,3.54
3131,2015/2/17,11:15:00 PM,60.561,3.54
3132,2015/2/17,11:30:00 PM,60.561,3.54
3133,2015/2/17,11:45:00 PM,60.561,3.54
3134,2015/2/18,12:00:00 AM,60.517,3.54
3135,2015/2/18,12:15:00 AM,60.517,3.54
3136,2015/2/18,12:30:00 AM,60.517,3.54
3137,2015/2/18,12:45:00 AM,60.474,3.54
3138,2015/2/18,1:00:00 AM,60.474,3.54
3139,2015/2/18,1:15:00 AM,60.474,3.54
3140,2015/2/18,1:30:00 AM,60.433,3.54
3141,2015/2/18,1:45:00 AM,60.39,3.54
3142,2015/2/18,2:00:00 AM,60.39,3.54
3143,2015/2/18,2:15:00 AM,60.39,3.54
3144,2015/2/18,2:30:00 AM,60.39,3.54
3145,2015/2/18,2:45:00 AM,60.346,3.54
3146,2015/2/18,3:00:00 AM,60.303,3.54
3147,2015/2/18,3:15:00 AM,60.303,3.54
3148,2015/2/18,3:30:00 AM,60.303,3.54
3149,2015/2/18,3:45:00 AM,60.303,3.54
3150,2015/2/18,4:00:00 AM,60.303,3.54
3151,2015/2/18,4:15:00 AM,60.26,3.54
3152,2015/2/18,4:30:00 AM,60.26,3.54
3153,2015/2/18,4:45:00 AM,60.217,3.54
3154,2015/2/18,5:00:00 AM,60.217,3.54
3155,2015/2/18,5:15:00 AM,60.174,3.54
3156,2015/2/18,5:30:00 AM,60.174,3.54
3157,2015/2/18,5:45:00 AM,60.132,3.54
3158,2015/2/18,6:00:00 AM,60.132,3.54
3159,2015/2/18,6:15:00 AM,60.046,3.54
3160,2015/2/18,6:30:00 AM,60.046,3.54
3161,2015/2/18,6:45:00 AM,60.003,3.54
3162,2015/2/18,7:00:00 AM,59.959,3.54
3163,2015/2/18,7:15:00 AM,59.959,3.54
3164,2015/2/18,7:30:00 AM,59.916,3.54
3165,2015/2/18,7:45:00 AM,59.873,3.54
3166,2015/2/18,8:00:00 AM,59.873,3.54
3167,2015/2/18,8:15:00 AM,59.873,3.54
3168,2015/2/18,8:30:00 AM,59.873,3.54
3169,2015/2/18,8:45:00 AM,59.916,3.54
3170,2015/2/18,9:00:00 AM,59.959,3.54
3171,2015/2/18,9:15:00 AM,59.959,3.54
3172,2015/2/18,9:30:00 AM,59.959,3.54
3173,2015/2/18,9:45:00 AM,60.003,3.54
3174,2015/2/18,10:00:00 AM,60.003,3.54
3175,2015/2/18,10:15:00 AM,60.046,3.54
3176,2015/2/18,10:30:00 AM,60.089,3.54
3177,2015/2/18,10:45:00 AM,60.132,3.54
3178,2015/2/18,11:00:00 AM,60.217,3.54
3179,2015/2/18,11:15:00 AM,60.26,3.51
3180,2015/2/18,11:30:00 AM,60.303,3.54
3181,2015/2/18,11:45:00 AM,60.346,3.54
3182,2015/2/18,12:00:00 PM,60.39,3.54
3183,2015/2/18,12:15:00 PM,60.433,3.54
3184,2015/2/18,12:30:00 PM,60.474,3.54
3185,2015/2/18,12:45:00 PM,60.517,3.54
3186,2015/2/18,1:00:00 PM,60.517,3.54
3187,2015/2/18,1:15:00 PM,60.517,3.54
3188,2015/2/18,1:30:00 PM,60.517,3.54
3189,2015/2/18,1:45:00 PM,60.517,3.54
3190,2015/2/18,2:00:00 PM,60.517,3.54
3191,2015/2/18,2:15:00 PM,60.517,3.54
3192,2015/2/18,2:30:00 PM,60.561,3.54
3193,2015/2/18,2:45:00 PM,60.517,3.54
3194,2015/2/18,3:00:00 PM,60.561,3.54
3195,2015/2/18,3:15:00 PM,60.561,3.54
3196,2015/2/18,3:30:00 PM,60.561,3.54
3197,2015/2/18,3:45:00 PM,60.561,3.54
3198,2015/2/18,4:00:00 PM,60.561,3.54
3199,2015/2/18,4:15:00 PM,60.604,3.54
3200,2015/2/18,4:30:00 PM,60.604,3.54
3201,2015/2/18,4:45:00 PM,60.604,3.54
3202,2015/2/18,5:00:00 PM,60.604,3.54
3203,2015/2/18,5:15:00 PM,60.604,3.54
3204,2015/2/18,5:30:00 PM,60.561,3.54
3205,2015/2/18,5:45:00 PM,60.604,3.54
3206,2015/2/18,6:00:00 PM,60.647,3.54
3207,2015/2/18,6:15:00 PM,60.69,3.54
3208,2015/2/18,6:30:00 PM,60.733,3.54
3209,2015/2/18,6:45:00 PM,60.818,3.54
3210,2015/2/18,7:00:00 PM,60.818,3.54
3211,2015/2/18,7:15:00 PM,60.861,3.54
3212,2015/2/18,7:30:00 PM,60.904,3.54
3213,2015/2/18,7:45:00 PM,60.948,3.54
3214,2015/2/18,8:00:00 PM,60.991,3.54
3215,2015/2/18,8:15:00 PM,60.991,3.54
3216,2015/2/18,8:30:00 PM,60.948,3.54
3217,2015/2/18,8:45:00 PM,60.904,3.54
3218,2015/2/18,9:00:00 PM,60.904,3.54
3219,2015/2/18,9:15:00 PM,60.861,3.54
3220,2015/2/18,9:30:00 PM,60.818,3.54
3221,2015/2/18,9:45:00 PM,60.775,3.54
3222,2015/2/18,10:00:00 PM,60.733,3.54
3223,2015/2/18,10:15:00 PM,60.69,3.54
3224,2015/2/18,10:30:00 PM,60.604,3.54
3225,2015/2/18,10:45:00 PM,60.561,3.54
3226,2015/2/18,11:00:00 PM,60.474,3.54
3227,2015/2/18,11:15:00 PM,60.433,3.54
3228,2015/2/18,11:30:00 PM,60.39,3.54
3229,2015/2/18,11:45:00 PM,60.303,3.54
3230,2015/2/19,12:00:00 AM,60.303,3.54
3231,2015/2/19,12:15:00 AM,60.26,3.54
3232,2015/2/19,12:30:00 AM,60.217,3.54
3233,2015/2/19,12:45:00 AM,60.174,3.54
3234,2015/2/19,1:00:00 AM,60.132,3.54
3235,2015/2/19,1:15:00 AM,60.089,3.54
3236,2015/2/19,1:30:00 AM,60.046,3.54
3237,2015/2/19,1:45:00 AM,60.003,3.54
3238,2015/2/19,2:00:00 AM,59.959,3.54
3239,2015/2/19,2:15:00 AM,59.916,3.54
3240,2015/2/19,2:30:00 AM,59.916,3.48
3241,2015/2/19,2:45:00 AM,59.959,3.54
3242,2015/2/19,3:00:00 AM,59.959,3.54
3243,2015/2/19,3:15:00 AM,59.916,3.54
3244,2015/2/19,3:30:00 AM,59.959,3.54
3245,2015/2/19,3:45:00 AM,59.959,3.54
3246,2015/2/19,4:00:00 AM,60.003,3.54
3247,2015/2/19,4:15:00 AM,59.959,3.54
3248,2015/2/19,4:30:00 AM,59.959,3.54
3249,2015/2/19,4:45:00 AM,59.959,3.54
3250,2015/2/19,5:00:00 AM,59.959,3.54
3251,2015/2/19,5:15:00 AM,59.959,3.54
3252,2015/2/19,5:30:00 AM,59.959,3.54
3253,2015/2/19,5:45:00 AM,59.959,3.54
3254,2015/2/19,6:00:00 AM,59.959,3.54
3255,2015/2/19,6:15:00 AM,59.959,3.54
3256,2015/2/19,6:30:00 AM,59.916,3.54
3257,2015/2/19,6:45:00 AM,59.916,3.54
3258,2015/2/19,7:00:00 AM,59.873,3.54
3259,2015/2/19,7:15:00 AM,59.83,3.54
3260,2015/2/19,7:30:00 AM,59.788,3.54
3261,2015/2/19,7:45:00 AM,59.702,3.54
3262,2015/2/19,8:00:00 AM,59.616,3.54
3263,2015/2/19,8:15:00 AM,59.572,3.54
3264,2015/2/19,8:30:00 AM,59.486,3.54
3265,2015/2/19,8:45:00 AM,59.445,3.54
3266,2015/2/19,9:00:00 AM,59.358,3.54
3267,2015/2/19,9:15:00 AM,59.315,3.54
3268,2015/2/19,9:30:00 AM,59.272,3.54
3269,2015/2/19,9:45:00 AM,59.229,3.54
3270,2015/2/19,10:00:00 AM,59.185,3.54
3271,2015/2/19,10:15:00 AM,59.142,3.54
3272,2015/2/19,10:30:00 AM,59.142,3.54
3273,2015/2/19,10:45:00 AM,59.099,3.54
3274,2015/2/19,11:00:00 AM,59.099,3.54
3275,2015/2/19,11:15:00 AM,59.099,3.54
3276,2015/2/19,11:30:00 AM,59.099,3.54
3277,2015/2/19,11:45:00 AM,59.099,3.54
3278,2015/2/19,12:00:00 PM,59.099,3.54
3279,2015/2/19,12:15:00 PM,59.099,3.54
3280,2015/2/19,12:30:00 PM,59.099,3.54
3281,2015/2/19,12:45:00 PM,59.142,3.54
3282,2015/2/19,1:00:00 PM,59.142,3.54
3283,2015/2/19,1:15:00 PM,59.142,3.54
3284,2015/2/19,1:30:00 PM,59.142,3.54
3285,2015/2/19,1:45:00 PM,59.185,3.54
3286,2015/2/19,2:00:00 PM,59.185,3.54
3287,2015/2/19,2:15:00 PM,59.185,3.54
3288,2015/2/19,2:30:00 PM,59.185,3.54
3289,2015/2/19,2:45:00 PM,59.185,3.54
3290,2015/2/19,3:00:00 PM,59.185,3.54
3291,2015/2/19,3:15:00 PM,59.185,3.54
3292,2015/2/19,3:30:00 PM,59.185,3.54
3293,2015/2/19,3:45:00 PM,59.185,3.54
3294,2015/2/19,4:00:00 PM,59.229,3.54
3295,2015/2/19,4:15:00 PM,59.229,3.54
3296,2015/2/19,4:30:00 PM,59.272,3.54
3297,2015/2/19,4:45:00 PM,59.272,3.54
3298,2015/2/19,5:00:00 PM,59.272,3.54
3299,2015/2/19,5:15:00 PM,59.272,3.54
3300,2015/2/19,5:30:00 PM,59.315,3.54
3301,2015/2/19,5:45:00 PM,59.315,3.48
3302,2015/2/19,6:00:00 PM,59.272,3.54
3303,2015/2/19,6:15:00 PM,59.272,3.54
3304,2015/2/19,6:30:00 PM,59.229,3.54
3305,2015/2/19,6:45:00 PM,59.229,3.54
3306,2015/2/19,7:00:00 PM,59.185,3.54
3307,2015/2/19,7:15:00 PM,59.185,3.54
3308,2015/2/19,7:30:00 PM,59.185,3.54
3309,2015/2/19,7:45:00 PM,59.185,3.54
3310,2015/2/19,8:00:00 PM,59.185,3.54
3311,2015/2/19,8:15:00 PM,59.185,3.54
3312,2015/2/19,8:30:00 PM,59.185,3.54
3313,2015/2/19,8:45:00 PM,59.185,3.54
3314,2015/2/19,9:00:00 PM,59.185,3.54
3315,2015/2/19,9:15:00 PM,59.185,3.54
3316,2015/2/19,9:30:00 PM,59.185,3.54
3317,2015/2/19,9:45:00 PM,59.185,3.54
3318,2015/2/19,10:00:00 PM,59.185,3.54
3319,2015/2/19,10:15:00 PM,59.185,3.54
3320,2015/2/19,10:30:00 PM,59.142,3.54
3321,2015/2/19,10:45:00 PM,59.142,3.54
3322,2015/2/19,11:00:00 PM,59.099,3.54
3323,2015/2/19,11:15:00 PM,59.099,3.54
3324,2015/2/19,11:30:00 PM,59.099,3.54
3325,2015/2/19,11:45:00 PM,59.099,3.54
3326,2015/2/20,12:00:00 AM,59.056,3.57
3327,2015/2/20,12:15:00 AM,59.056,3.57
3328,2015/2/20,12:30:00 AM,59.014,3.57
3329,2015/2/20,12:45:00 AM,59.014,3.57
3330,2015/2/20,1:00:00 AM,59.014,3.57
3331,2015/2/20,1:15:00 AM,59.014,3.57
3332,2015/2/20,1:30:00 AM,59.014,3.57
3333,2015/2/20,1:45:00 AM,58.971,3.57
3334,2015/2/20,2:00:00 AM,58.971,3.57
3335,2015/2/20,2:15:00 AM,58.971,3.57
3336,2015/2/20,2:30:00 AM,58.971,3.57
3337,2015/2/20,2:45:00 AM,58.971,3.57
3338,2015/2/20,3:00:00 AM,58.971,3.57
3339,2015/2/20,3:15:00 AM,58.971,3.57
3340,2015/2/20,3:30:00 AM,58.971,3.57
3341,2015/2/20,3:45:00 AM,58.928,3.57
3342,2015/2/20,4:00:00 AM,58.928,3.57
3343,2015/2/20,4:15:00 AM,58.928,3.57
3344,2015/2/20,4:30:00 AM,58.928,3.57
3345,2015/2/20,4:45:00 AM,58.928,3.57
3346,2015/2/20,5:00:00 AM,58.928,3.57
3347,2015/2/20,5:15:00 AM,58.928,3.57
3348,2015/2/20,5:30:00 AM,58.928,3.57
3349,2015/2/20,5:45:00 AM,58.928,3.57
3350,2015/2/20,6:00:00 AM,58.885,3.57
3351,2015/2/20,6:15:00 AM,58.885,3.57
3352,2015/2/20,6:30:00 AM,58.842,3.57
3353,2015/2/20,6:45:00 AM,58.842,3.57
3354,2015/2/20,7:00:00 AM,58.842,3.57
3355,2015/2/20,7:15:00 AM,58.842,3.57
3356,2015/2/20,7:30:00 AM,58.842,3.57
3357,2015/2/20,7:45:00 AM,58.885,3.57
3358,2015/2/20,8:00:00 AM,58.842,3.57
3359,2015/2/20,8:15:00 AM,58.842,3.57
3360,2015/2/20,8:30:00 AM,58.798,3.57
3361,2015/2/20,8:45:00 AM,58.798,3.57
3362,2015/2/20,9:00:00 AM,58.798,3.51
3363,2015/2/20,9:15:00 AM,58.798,3.57
3364,2015/2/20,9:30:00 AM,58.798,3.57
3365,2015/2/20,9:45:00 AM,58.755,3.57
3366,2015/2/20,10:00:00 AM,58.755,3.57
3367,2015/2/20,10:15:00 AM,58.755,3.57
3368,2015/2/20,10:30:00 AM,58.755,3.57
3369,2015/2/20,10:45:00 AM,58.755,3.57
3370,2015/2/20,11:00:00 AM,58.755,3.57
3371,2015/2/20,11:15:00 AM,58.798,3.57
3372,2015/2/20,11:30:00 AM,58.798,3.57
3373,2015/2/20,11:45:00 AM,58.842,3.57
3374,2015/2/20,12:00:00 PM,58.842,3.57
3375,2015/2/20,12:15:00 PM,58.842,3.57
3376,2015/2/20,12:30:00 PM,58.928,3.57
3377,2015/2/20,12:45:00 PM,58.971,3.57
3378,2015/2/20,1:00:00 PM,59.014,3.57
3379,2015/2/20,1:15:00 PM,59.056,3.57
3380,2015/2/20,1:30:00 PM,59.099,3.54
3381,2015/2/20,1:45:00 PM,59.185,3.54
3382,2015/2/20,2:00:00 PM,59.229,3.54
3383,2015/2/20,2:15:00 PM,59.315,3.54
3384,2015/2/20,2:30:00 PM,59.358,3.54
3385,2015/2/20,2:45:00 PM,59.445,3.54
3386,2015/2/20,3:00:00 PM,59.486,3.54
3387,2015/2/20,3:15:00 PM,59.445,3.54
3388,2015/2/20,3:30:00 PM,59.529,3.54
3389,2015/2/20,3:45:00 PM,59.529,3.54
3390,2015/2/20,4:00:00 PM,59.486,3.54
3391,2015/2/20,4:15:00 PM,59.529,3.54
3392,2015/2/20,4:30:00 PM,59.529,3.54
3393,2015/2/20,4:45:00 PM,59.572,3.54
3394,2015/2/20,5:00:00 PM,59.572,3.54
3395,2015/2/20,5:15:00 PM,59.616,3.54
3396,2015/2/20,5:30:00 PM,59.702,3.54
3397,2015/2/20,5:45:00 PM,59.788,3.54
3398,2015/2/20,6:00:00 PM,59.83,3.54
3399,2015/2/20,6:15:00 PM,59.873,3.54
3400,2015/2/20,6:30:00 PM,59.873,3.54
3401,2015/2/20,6:45:00 PM,59.873,3.54
3402,2015/2/20,7:00:00 PM,59.873,3.54
3403,2015/2/20,7:15:00 PM,59.788,3.54
3404,2015/2/20,7:30:00 PM,59.702,3.54
3405,2015/2/20,7:45:00 PM,59.572,3.54
3406,2015/2/20,8:00:00 PM,59.486,3.54
3407,2015/2/20,8:15:00 PM,59.445,3.54
3408,2015/2/20,8:30:00 PM,59.401,3.54
3409,2015/2/20,8:45:00 PM,59.358,3.54
3410,2015/2/20,9:00:00 PM,59.358,3.54
3411,2015/2/20,9:15:00 PM,59.358,3.54
3412,2015/2/20,9:30:00 PM,59.358,3.54
3413,2015/2/20,9:45:00 PM,59.358,3.54
3414,2015/2/20,10:00:00 PM,59.315,3.54
3415,2015/2/20,10:15:00 PM,59.315,3.54
3416,2015/2/20,10:30:00 PM,59.315,3.54
3417,2015/2/20,10:45:00 PM,59.315,3.54
3418,2015/2/20,11:00:00 PM,59.358,3.54
3419,2015/2/20,11:15:00 PM,59.358,3.54
3420,2015/2/20,11:30:00 PM,59.315,3.54
3421,2015/2/20,11:45:00 PM,59.272,3.54
3422,2015/2/21,12:00:00 AM,59.272,3.54
3423,2015/2/21,12:15:00 AM,59.229,3.48
3424,2015/2/21,12:30:00 AM,59.229,3.54
3425,2015/2/21,12:45:00 AM,59.185,3.54
3426,2015/2/21,1:00:00 AM,59.142,3.54
3427,2015/2/21,1:15:00 AM,59.099,3.54
3428,2015/2/21,1:30:00 AM,59.099,3.54
3429,2015/2/21,1:45:00 AM,59.099,3.54
3430,2015/2/21,2:00:00 AM,59.099,3.54
3431,2015/2/21,2:15:00 AM,59.099,3.54
3432,2015/2/21,2:30:00 AM,59.099,3.54
3433,2015/2/21,2:45:00 AM,59.099,3.54
3434,2015/2/21,3:00:00 AM,59.099,3.54
3435,2015/2/21,3:15:00 AM,59.099,3.54
3436,2015/2/21,3:30:00 AM,59.056,3.57
3437,2015/2/21,3:45:00 AM,59.014,3.57
3438,2015/2/21,4:00:00 AM,59.014,3.57
3439,2015/2/21,4:15:00 AM,59.014,3.57
3440,2015/2/21,4:30:00 AM,59.014,3.57
3441,2015/2/21,4:45:00 AM,58.971,3.57
3442,2015/2/21,5:00:00 AM,59.014,3.57
3443,2015/2/21,5:15:00 AM,59.014,3.57
3444,2015/2/21,5:30:00 AM,59.014,3.57
3445,2015/2/21,5:45:00 AM,59.014,3.57
3446,2015/2/21,6:00:00 AM,59.014,3.57
3447,2015/2/21,6:15:00 AM,59.014,3.57
3448,2015/2/21,6:30:00 AM,59.014,3.57
3449,2015/2/21,6:45:00 AM,59.014,3.57
3450,2015/2/21,7:00:00 AM,59.014,3.57
3451,2015/2/21,7:15:00 AM,59.014,3.57
3452,2015/2/21,7:30:00 AM,59.014,3.57
3453,2015/2/21,7:45:00 AM,58.971,3.57
3454,2015/2/21,8:00:00 AM,59.014,3.57
3455,2015/2/21,8:15:00 AM,59.014,3.57
3456,2015/2/21,8:30:00 AM,58.971,3.57
3457,2015/2/21,8:45:00 AM,58.928,3.57
3458,2015/2/21,9:00:00 AM,58.928,3.57
3459,2015/2/21,9:15:00 AM,58.928,3.57
3460,2015/2/21,9:30:00 AM,58.928,3.57
3461,2015/2/21,9:45:00 AM,58.928,3.57
3462,2015/2/21,10:00:00 AM,58.971,3.57
3463,2015/2/21,10:15:00 AM,58.971,3.57
3464,2015/2/21,10:30:00 AM,59.014,3.57
3465,2015/2/21,10:45:00 AM,59.099,3.54
3466,2015/2/21,11:00:00 AM,59.185,3.54
3467,2015/2/21,11:15:00 AM,59.272,3.54
3468,2015/2/21,11:30:00 AM,59.315,3.54
3469,2015/2/21,11:45:00 AM,59.358,3.54
3470,2015/2/21,12:00:00 PM,59.358,3.54
3471,2015/2/21,12:15:00 PM,59.315,3.54
3472,2015/2/21,12:30:00 PM,59.315,3.54
3473,2015/2/21,12:45:00 PM,59.272,3.54
3474,2015/2/21,1:00:00 PM,59.315,3.54
3475,2015/2/21,1:15:00 PM,59.358,3.54
3476,2015/2/21,1:30:00 PM,59.358,3.54
3477,2015/2/21,1:45:00 PM,59.445,3.54
3478,2015/2/21,2:00:00 PM,59.445,3.54
3479,2015/2/21,2:15:00 PM,59.445,3.54
3480,2015/2/21,2:30:00 PM,59.529,3.54
3481,2015/2/21,2:45:00 PM,59.529,3.54
3482,2015/2/21,3:00:00 PM,59.572,3.54
3483,2015/2/21,3:15:00 PM,59.659,3.54
3484,2015/2/21,3:30:00 PM,59.745,3.48
3485,2015/2/21,3:45:00 PM,59.702,3.54
3486,2015/2/21,4:00:00 PM,59.702,3.54
3487,2015/2/21,4:15:00 PM,59.702,3.54
3488,2015/2/21,4:30:00 PM,59.745,3.54
3489,2015/2/21,4:45:00 PM,59.702,3.54
3490,2015/2/21,5:00:00 PM,59.745,3.54
3491,2015/2/21,5:15:00 PM,59.745,3.54
3492,2015/2/21,5:30:00 PM,59.788,3.54
3493,2015/2/21,5:45:00 PM,59.788,3.54
3494,2015/2/21,6:00:00 PM,59.83,3.54
3495,2015/2/21,6:15:00 PM,59.873,3.54
3496,2015/2/21,6:30:00 PM,60.003,3.54
3497,2015/2/21,6:45:00 PM,60.089,3.54
3498,2015/2/21,7:00:00 PM,60.132,3.54
3499,2015/2/21,7:15:00 PM,60.132,3.54
3500,2015/2/21,7:30:00 PM,60.174,3.54
3501,2015/2/21,7:45:00 PM,60.174,3.54
3502,2015/2/21,8:00:00 PM,60.132,3.54
3503,2015/2/21,8:15:00 PM,60.046,3.54
3504,2015/2/21,8:30:00 PM,59.959,3.54
3505,2015/2/21,8:45:00 PM,59.788,3.54
3506,2015/2/21,9:00:00 PM,59.659,3.54
3507,2015/2/21,9:15:00 PM,59.616,3.54
3508,2015/2/21,9:30:00 PM,59.529,3.54
3509,2015/2/21,9:45:00 PM,59.486,3.54
3510,2015/2/21,10:00:00 PM,59.445,3.54
3511,2015/2/21,10:15:00 PM,59.401,3.54
3512,2015/2/21,10:30:00 PM,59.401,3.54
3513,2015/2/21,10:45:00 PM,59.358,3.54
3514,2015/2/21,11:00:00 PM,59.358,3.54
3515,2015/2/21,11:15:00 PM,59.315,3.54
3516,2015/2/21,11:30:00 PM,59.315,3.54
3517,2015/2/21,11:45:00 PM,59.272,3.54
3518,2015/2/22,12:00:00 AM,59.272,3.54
3519,2015/2/22,12:15:00 AM,59.272,3.54
3520,2015/2/22,12:30:00 AM,59.272,3.54
3521,2015/2/22,12:45:00 AM,59.272,3.54
3522,2015/2/22,1:00:00 AM,59.272,3.54
3523,2015/2/22,1:15:00 AM,59.272,3.54
3524,2015/2/22,1:30:00 AM,59.229,3.54
3525,2015/2/22,1:45:00 AM,59.229,3.54
3526,2015/2/22,2:00:00 AM,59.229,3.54
3527,2015/2/22,2:15:00 AM,59.229,3.54
3528,2015/2/22,2:30:00 AM,59.185,3.54
3529,2015/2/22,2:45:00 AM,59.185,3.54
3530,2015/2/22,3:00:00 AM,59.185,3.54
3531,2015/2/22,3:15:00 AM,59.185,3.54
3532,2015/2/22,3:30:00 AM,59.185,3.54
3533,2015/2/22,3:45:00 AM,59.142,3.54
3534,2015/2/22,4:00:00 AM,59.099,3.54
3535,2015/2/22,4:15:00 AM,59.099,3.54
3536,2015/2/22,4:30:00 AM,59.056,3.57
3537,2015/2/22,4:45:00 AM,59.014,3.57
3538,2015/2/22,5:00:00 AM,58.971,3.57
3539,2015/2/22,5:15:00 AM,58.928,3.57
3540,2015/2/22,5:30:00 AM,58.885,3.57
3541,2015/2/22,5:45:00 AM,58.885,3.57
3542,2015/2/22,6:00:00 AM,58.842,3.57
3543,2015/2/22,6:15:00 AM,58.798,3.57
3544,2015/2/22,6:30:00 AM,58.755,3.57
3545,2015/2/22,6:45:00 AM,58.712,3.51
3546,2015/2/22,7:00:00 AM,58.669,3.57
3547,2015/2/22,7:15:00 AM,58.669,3.57
3548,2015/2/22,7:30:00 AM,58.626,3.57
3549,2015/2/22,7:45:00 AM,58.626,3.57
3550,2015/2/22,8:00:00 AM,58.626,3.57
3551,2015/2/22,8:15:00 AM,58.626,3.57
3552,2015/2/22,8:30:00 AM,58.626,3.57
3553,2015/2/22,8:45:00 AM,58.626,3.57
3554,2015/2/22,9:00:00 AM,58.582,3.57
3555,2015/2/22,9:15:00 AM,58.582,3.57
3556,2015/2/22,9:30:00 AM,58.582,3.57
3557,2015/2/22,9:45:00 AM,58.582,3.57
3558,2015/2/22,10:00:00 AM,58.626,3.57
3559,2015/2/22,10:15:00 AM,58.669,3.57
3560,2015/2/22,10:30:00 AM,58.669,3.57
3561,2015/2/22,10:45:00 AM,58.669,3.57
3562,2015/2/22,11:00:00 AM,58.755,3.57
3563,2015/2/22,11:15:00 AM,58.755,3.57
3564,2015/2/22,11:30:00 AM,58.798,3.57
3565,2015/2/22,11:45:00 AM,58.842,3.57
3566,2015/2/22,12:00:00 PM,58.928,3.57
3567,2015/2/22,12:15:00 PM,59.014,3.57
3568,2015/2/22,12:30:00 PM,59.099,3.54
3569,2015/2/22,12:45:00 PM,59.229,3.54
3570,2015/2/22,1:00:00 PM,59.315,3.54
3571,2015/2/22,1:15:00 PM,59.401,3.54
3572,2015/2/22,1:30:00 PM,59.445,3.54
3573,2015/2/22,1:45:00 PM,59.445,3.54
3574,2015/2/22,2:00:00 PM,59.445,3.54
3575,2015/2/22,2:15:00 PM,59.401,3.54
3576,2015/2/22,2:30:00 PM,59.401,3.54
3577,2015/2/22,2:45:00 PM,59.358,3.54
3578,2015/2/22,3:00:00 PM,59.358,3.54
3579,2015/2/22,3:15:00 PM,59.358,3.54
3580,2015/2/22,3:30:00 PM,59.315,3.54
3581,2015/2/22,3:45:00 PM,59.315,3.54
3582,2015/2/22,4:00:00 PM,59.315,3.54
3583,2015/2/22,4:15:00 PM,59.315,3.54
3584,2015/2/22,4:30:00 PM,59.315,3.54
3585,2015/2/22,4:45:00 PM,59.272,3.54
3586,2015/2/22,5:00:00 PM,59.272,3.54
3587,2015/2/22,5:15:00 PM,59.229,3.54
3588,2015/2/22,5:30:00 PM,59.185,3.54
3589,2015/2/22,5:45:00 PM,59.185,3.54
3590,2015/2/22,6:00:00 PM,59.185,3.54
3591,2015/2/22,6:15:00 PM,59.185,3.54
3592,2015/2/22,6:30:00 PM,59.185,3.54
3593,2015/2/22,6:45:00 PM,59.185,3.54
3594,2015/2/22,7:00:00 PM,59.229,3.54
3595,2015/2/22,7:15:00 PM,59.229,3.54
3596,2015/2/22,7:30:00 PM,59.229,3.54
3597,2015/2/22,7:45:00 PM,59.229,3.54
3598,2015/2/22,8:00:00 PM,59.229,3.54
3599,2015/2/22,8:15:00 PM,59.185,3.54
3600,2015/2/22,8:30:00 PM,59.142,3.54
3601,2015/2/22,8:45:00 PM,59.142,3.54
3602,2015/2/22,9:00:00 PM,59.142,3.54
3603,2015/2/22,9:15:00 PM,59.099,3.54
3604,2015/2/22,9:30:00 PM,59.056,3.57
3605,2015/2/22,9:45:00 PM,59.014,3.57
3606,2015/2/22,10:00:00 PM,58.885,3.51
3607,2015/2/22,10:15:00 PM,58.755,3.57
3608,2015/2/22,10:30:00 PM,58.669,3.57
3609,2015/2/22,10:45:00 PM,58.541,3.57
3610,2015/2/22,11:00:00 PM,58.455,3.57
3611,2015/2/22,11:15:00 PM,58.411,3.57
3612,2015/2/22,11:30:00 PM,58.368,3.57
3613,2015/2/22,11:45:00 PM,58.282,3.57
3614,2015/2/23,12:00:00 AM,58.239,3.57
3615,2015/2/23,12:15:00 AM,58.195,3.57
3616,2015/2/23,12:30:00 AM,58.152,3.54
3617,2015/2/23,12:45:00 AM,58.066,3.54
3618,2015/2/23,1:00:00 AM,57.979,3.54
3619,2015/2/23,1:15:00 AM,57.893,3.54
3620,2015/2/23,1:30:00 AM,57.85,3.54
3621,2015/2/23,1:45:00 AM,57.765,3.54
